sale_id,date,product_id,product_name,category,quantity,unit_price
1284,2026-01-18,1,Coca-Cola 500ml,Beverage,2,1500.0
1284,2026-01-18,2,Pepsi 500ml,Beverage,3,1500.0
1284,2026-01-18,4,Notebook A4,Stationery,4,2500.0
1285,2026-01-18,2,Pepsi 500ml,Beverage,5,1500.0
1286,2026-01-18,2,Pepsi 500ml,Beverage,3,1500.0
1286,2026-01-18,1,Coca-Cola 500ml,Beverage,4,1500.0
1287,2026-01-18,4,Notebook A4,Stationery,3,2500.0
1287,2026-01-18,2,Pepsi 500ml,Beverage,3,1500.0
1287,2026-01-18,1,Coca-Cola 500ml,Beverage,4,1500.0
1287,2026-01-18,3,White Rice 5kg,Grocery,3,8000.0
1288,2026-01-18,3,White Rice 5kg,Grocery,1,8000.0
1289,2026-01-18,3,White Rice 5kg,Grocery,1,8000.0
1289,2026-01-18,1,Coca-Cola 500ml,Beverage,5,1500.0
1289,2026-01-18,2,Pepsi 500ml,Beverage,3,1500.0
1289,2026-01-18,4,Notebook A4,Stationery,5,2500.0
1290,2026-01-18,3,White Rice 5kg,Grocery,1,8000.0
1291,2026-01-18,2,Pepsi 500ml,Beverage,4,1500.0
1291,2026-01-18,2,Pepsi 500ml,Beverage,5,1500.0
1291,2026-01-18,1,Coca-Cola 500ml,Beverage,1,1500.0
1291,2026-01-18,3,White Rice 5kg,Grocery,1,8000.0
1292,2026-01-18,4,Notebook A4,Stationery,5,2500.0
1292,2026-01-18,4,Notebook A4,Stationery,2,2500.0
1292,2026-01-18,3,White Rice 5kg,Grocery,1,8000.0
1292,2026-01-18,2,Pepsi 500ml,Beverage,4,1500.0
1293,2026-01-18,4,Notebook A4,Stationery,4,2500.0
1293,2026-01-18,3,White Rice 5kg,Grocery,1,8000.0
1293,2026-01-18,3,White Rice 5kg,Grocery,2,8000.0
1293,2026-01-18,1,Coca-Cola 500ml,Beverage,2,1500.0
1294,2026-01-19,3,White Rice 5kg,Grocery,2,8000.0
1294,2026-01-19,4,Notebook A4,Stationery,4,2500.0
1294,2026-01-19,3,White Rice 5kg,Grocery,2,8000.0
1295,2026-01-19,2,Pepsi 500ml,Beverage,2,1500.0
1295,2026-01-19,1,Coca-Cola 500ml,Beverage,1,1500.0
1295,2026-01-19,4,Notebook A4,Stationery,2,2500.0
1295,2026-01-19,1,Coca-Cola 500ml,Beverage,1,1500.0
1296,2026-01-19,3,White Rice 5kg,Grocery,1,8000.0
1297,2026-01-19,1,Coca-Cola 500ml,Beverage,1,1500.0
1298,2026-01-19,2,Pepsi 500ml,Beverage,2,1500.0
1298,2026-01-19,2,Pepsi 500ml,Beverage,1,1500.0
1298,2026-01-19,2,Pepsi 500ml,Beverage,5,1500.0
1299,2026-01-19,1,Coca-Cola 500ml,Beverage,5,1500.0
1300,2026-01-19,1,Coca-Cola 500ml,Beverage,5,1500.0
1301,2026-01-19,1,Coca-Cola 500ml,Beverage,4,1500.0
1302,2026-01-19,1,Coca-Cola 500ml,Beverage,1,1500.0
1302,2026-01-19,2,Pepsi 500ml,Beverage,5,1500.0
1302,2026-01-19,4,Notebook A4,Stationery,2,2500.0
1303,2026-01-19,4,Notebook A4,Stationery,3,2500.0
1303,2026-01-19,1,Coca-Cola 500ml,Beverage,5,1500.0
1304,2026-01-20,1,Coca-Cola 500ml,Beverage,5,1500.0
1304,2026-01-20,4,Notebook A4,Stationery,1,2500.0
1304,2026-01-20,3,White Rice 5kg,Grocery,2,8000.0
1305,2026-01-20,2,Pepsi 500ml,Beverage,2,1500.0
1305,2026-01-20,2,Pepsi 500ml,Beverage,4,1500.0
1305,2026-01-20,2,Pepsi 500ml,Beverage,5,1500.0
1306,2026-01-20,4,Notebook A4,Stationery,1,2500.0
1306,2026-01-20,4,Notebook A4,Stationery,2,2500.0
1306,2026-01-20,2,Pepsi 500ml,Beverage,4,1500.0
1306,2026-01-20,3,White Rice 5kg,Grocery,1,8000.0
1307,2026-01-20,4,Notebook A4,Stationery,2,2500.0
1307,2026-01-20,2,Pepsi 500ml,Beverage,5,1500.0
1308,2026-01-20,3,White Rice 5kg,Grocery,2,8000.0
1308,2026-01-20,4,Notebook A4,Stationery,5,2500.0
1308,2026-01-20,2,Pepsi 500ml,Beverage,3,1500.0
1308,2026-01-20,2,Pepsi 500ml,Beverage,3,1500.0
1309,2026-01-20,2,Pepsi 500ml,Beverage,5,1500.0
1309,2026-01-20,2,Pepsi 500ml,Beverage,5,1500.0
1309,2026-01-20,2,Pepsi 500ml,Beverage,5,1500.0
1310,2026-01-20,1,Coca-Cola 500ml,Beverage,1,1500.0
1310,2026-01-20,2,Pepsi 500ml,Beverage,2,1500.0
1311,2026-01-20,4,Notebook A4,Stationery,1,2500.0
1311,2026-01-20,1,Coca-Cola 500ml,Beverage,4,1500.0
1311,2026-01-20,4,Notebook A4,Stationery,3,2500.0
1312,2026-01-20,1,Coca-Cola 500ml,Beverage,1,1500.0
1312,2026-01-20,3,White Rice 5kg,Grocery,1,8000.0
1312,2026-01-20,4,Notebook A4,Stationery,3,2500.0
1313,2026-01-20,2,Pepsi 500ml,Beverage,4,1500.0
1313,2026-01-20,2,Pepsi 500ml,Beverage,4,1500.0
1313,2026-01-20,4,Notebook A4,Stationery,3,2500.0
1314,2026-01-20,1,Coca-Cola 500ml,Beverage,2,1500.0
1314,2026-01-20,1,Coca-Cola 500ml,Beverage,1,1500.0
1314,2026-01-20,2,Pepsi 500ml,Beverage,1,1500.0
1314,2026-01-20,4,Notebook A4,Stationery,5,2500.0
1315,2026-01-20,1,Coca-Cola 500ml,Beverage,4,1500.0
1315,2026-01-20,4,Notebook A4,Stationery,2,2500.0
1316,2026-01-20,2,Pepsi 500ml,Beverage,2,1500.0
1316,2026-01-20,4,Notebook A4,Stationery,2,2500.0
1316,2026-01-20,3,White Rice 5kg,Grocery,3,8000.0
1316,2026-01-20,1,Coca-Cola 500ml,Beverage,4,1500.0
1317,2026-01-20,3,White Rice 5kg,Grocery,2,8000.0
1318,2026-01-21,2,Pepsi 500ml,Beverage,1,1500.0
1318,2026-01-21,1,Coca-Cola 500ml,Beverage,3,1500.0
1319,2026-01-21,4,Notebook A4,Stationery,2,2500.0
1320,2026-01-21,3,White Rice 5kg,Grocery,2,8000.0
1320,2026-01-21,2,Pepsi 500ml,Beverage,1,1500.0
1321,2026-01-21,1,Coca-Cola 500ml,Beverage,2,1500.0
1322,2026-01-21,1,Coca-Cola 500ml,Beverage,3,1500.0
1322,2026-01-21,1,Coca-Cola 500ml,Beverage,3,1500.0
1323,2026-01-21,3,White Rice 5kg,Grocery,3,8000.0
1323,2026-01-21,3,White Rice 5kg,Grocery,3,8000.0
1324,2026-01-21,2,Pepsi 500ml,Beverage,5,1500.0
1324,2026-01-21,2,Pepsi 500ml,Beverage,4,1500.0
1324,2026-01-21,2,Pepsi 500ml,Beverage,3,1500.0
1325,2026-01-21,2,Pepsi 500ml,Beverage,3,1500.0
1326,2026-01-21,4,Notebook A4,Stationery,2,2500.0
1326,2026-01-21,3,White Rice 5kg,Grocery,3,8000.0
1326,2026-01-21,3,White Rice 5kg,Grocery,3,8000.0
1327,2026-01-21,3,White Rice 5kg,Grocery,2,8000.0
1327,2026-01-21,3,White Rice 5kg,Grocery,2,8000.0
1327,2026-01-21,4,Notebook A4,Stationery,2,2500.0
1327,2026-01-21,4,Notebook A4,Stationery,5,2500.0
1328,2026-01-22,3,White Rice 5kg,Grocery,1,8000.0
1328,2026-01-22,2,Pepsi 500ml,Beverage,4,1500.0
1329,2026-01-22,4,Notebook A4,Stationery,2,2500.0
1329,2026-01-22,1,Coca-Cola 500ml,Beverage,1,1500.0
1329,2026-01-22,2,Pepsi 500ml,Beverage,1,1500.0
1329,2026-01-22,2,Pepsi 500ml,Beverage,4,1500.0
1330,2026-01-22,2,Pepsi 500ml,Beverage,2,1500.0
1331,2026-01-22,4,Notebook A4,Stationery,3,2500.0
1331,2026-01-22,3,White Rice 5kg,Grocery,1,8000.0
1331,2026-01-22,2,Pepsi 500ml,Beverage,1,1500.0
1332,2026-01-22,1,Coca-Cola 500ml,Beverage,3,1500.0
1333,2026-01-22,4,Notebook A4,Stationery,3,2500.0
1333,2026-01-22,3,White Rice 5kg,Grocery,1,8000.0
1334,2026-01-22,3,White Rice 5kg,Grocery,3,8000.0
1334,2026-01-22,3,White Rice 5kg,Grocery,2,8000.0
1335,2026-01-22,4,Notebook A4,Stationery,4,2500.0
1335,2026-01-22,3,White Rice 5kg,Grocery,1,8000.0
1336,2026-01-22,4,Notebook A4,Stationery,5,2500.0
1336,2026-01-22,1,Coca-Cola 500ml,Beverage,5,1500.0
1336,2026-01-22,3,White Rice 5kg,Grocery,1,8000.0
1336,2026-01-22,2,Pepsi 500ml,Beverage,3,1500.0
1337,2026-01-22,4,Notebook A4,Stationery,1,2500.0
1338,2026-01-22,4,Notebook A4,Stationery,3,2500.0
1338,2026-01-22,4,Notebook A4,Stationery,1,2500.0
1339,2026-01-22,3,White Rice 5kg,Grocery,2,8000.0
1339,2026-01-22,1,Coca-Cola 500ml,Beverage,4,1500.0
1340,2026-01-22,1,Coca-Cola 500ml,Beverage,1,1500.0
1340,2026-01-22,3,White Rice 5kg,Grocery,1,8000.0
1340,2026-01-22,2,Pepsi 500ml,Beverage,1,1500.0
1340,2026-01-22,4,Notebook A4,Stationery,5,2500.0
1341,2026-01-23,1,Coca-Cola 500ml,Beverage,5,1500.0
1341,2026-01-23,3,White Rice 5kg,Grocery,1,8000.0
1341,2026-01-23,2,Pepsi 500ml,Beverage,5,1500.0
1342,2026-01-23,3,White Rice 5kg,Grocery,2,8000.0
1342,2026-01-23,4,Notebook A4,Stationery,5,2500.0
1343,2026-01-23,4,Notebook A4,Stationery,4,2500.0
1344,2026-01-23,4,Notebook A4,Stationery,1,2500.0
1344,2026-01-23,2,Pepsi 500ml,Beverage,1,1500.0
1345,2026-01-23,4,Notebook A4,Stationery,1,2500.0
1345,2026-01-23,1,Coca-Cola 500ml,Beverage,4,1500.0
1346,2026-01-23,2,Pepsi 500ml,Beverage,2,1500.0
1346,2026-01-23,2,Pepsi 500ml,Beverage,2,1500.0
1346,2026-01-23,1,Coca-Cola 500ml,Beverage,2,1500.0
1346,2026-01-23,4,Notebook A4,Stationery,1,2500.0
1347,2026-01-23,2,Pepsi 500ml,Beverage,1,1500.0
1347,2026-01-23,3,White Rice 5kg,Grocery,1,8000.0
1347,2026-01-23,1,Coca-Cola 500ml,Beverage,1,1500.0
1347,2026-01-23,2,Pepsi 500ml,Beverage,2,1500.0
1348,2026-01-23,3,White Rice 5kg,Grocery,2,8000.0
1348,2026-01-23,2,Pepsi 500ml,Beverage,3,1500.0
1348,2026-01-23,1,Coca-Cola 500ml,Beverage,3,1500.0
1348,2026-01-23,3,White Rice 5kg,Grocery,1,8000.0
1349,2026-01-23,3,White Rice 5kg,Grocery,1,8000.0
1349,2026-01-23,4,Notebook A4,Stationery,5,2500.0
1350,2026-01-23,4,Notebook A4,Stationery,5,2500.0
1350,2026-01-23,4,Notebook A4,Stationery,1,2500.0
1351,2026-01-23,1,Coca-Cola 500ml,Beverage,4,1500.0
1352,2026-01-23,3,White Rice 5kg,Grocery,3,8000.0
1352,2026-01-23,1,Coca-Cola 500ml,Beverage,1,1500.0
1352,2026-01-23,3,White Rice 5kg,Grocery,1,8000.0
1353,2026-01-24,4,Notebook A4,Stationery,4,2500.0
1354,2026-01-24,2,Pepsi 500ml,Beverage,5,1500.0
1355,2026-01-24,1,Coca-Cola 500ml,Beverage,1,1500.0
1355,2026-01-24,2,Pepsi 500ml,Beverage,2,1500.0
1355,2026-01-24,3,White Rice 5kg,Grocery,3,8000.0
1356,2026-01-24,3,White Rice 5kg,Grocery,2,8000.0
1357,2026-01-24,3,White Rice 5kg,Grocery,2,8000.0
1358,2026-01-24,1,Coca-Cola 500ml,Beverage,3,1500.0
1358,2026-01-24,1,Coca-Cola 500ml,Beverage,4,1500.0
1359,2026-01-24,2,Pepsi 500ml,Beverage,5,1500.0
1359,2026-01-24,3,White Rice 5kg,Grocery,3,8000.0
1359,2026-01-24,1,Coca-Cola 500ml,Beverage,4,1500.0
1360,2026-01-24,3,White Rice 5kg,Grocery,1,8000.0
1360,2026-01-24,3,White Rice 5kg,Grocery,1,8000.0
1360,2026-01-24,3,White Rice 5kg,Grocery,2,8000.0
1360,2026-01-24,1,Coca-Cola 500ml,Beverage,5,1500.0
1361,2026-01-24,3,White Rice 5kg,Grocery,2,8000.0
1361,2026-01-24,2,Pepsi 500ml,Beverage,1,1500.0
1361,2026-01-24,4,Notebook A4,Stationery,1,2500.0
1362,2026-01-24,4,Notebook A4,Stationery,5,2500.0
1362,2026-01-24,3,White Rice 5kg,Grocery,2,8000.0
1362,2026-01-24,3,White Rice 5kg,Grocery,2,8000.0
1362,2026-01-24,1,Coca-Cola 500ml,Beverage,1,1500.0
1363,2026-01-24,2,Pepsi 500ml,Beverage,3,1500.0
1363,2026-01-24,1,Coca-Cola 500ml,Beverage,4,1500.0
1363,2026-01-24,2,Pepsi 500ml,Beverage,1,1500.0
1364,2026-01-24,4,Notebook A4,Stationery,2,2500.0
1365,2026-01-24,2,Pepsi 500ml,Beverage,2,1500.0
1365,2026-01-24,4,Notebook A4,Stationery,1,2500.0
1365,2026-01-24,4,Notebook A4,Stationery,3,2500.0
1366,2026-01-24,2,Pepsi 500ml,Beverage,4,1500.0
1366,2026-01-24,3,White Rice 5kg,Grocery,1,8000.0
1367,2026-01-24,1,Coca-Cola 500ml,Beverage,1,1500.0
1367,2026-01-24,3,White Rice 5kg,Grocery,3,8000.0
1367,2026-01-24,2,Pepsi 500ml,Beverage,3,1500.0
1368,2026-01-24,1,Coca-Cola 500ml,Beverage,5,1500.0
1369,2026-01-24,4,Notebook A4,Stationery,2,2500.0
1370,2026-01-25,2,Pepsi 500ml,Beverage,5,1500.0
1371,2026-01-25,4,Notebook A4,Stationery,4,2500.0
1371,2026-01-25,2,Pepsi 500ml,Beverage,4,1500.0
1371,2026-01-25,3,White Rice 5kg,Grocery,3,8000.0
1372,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1372,2026-01-25,1,Coca-Cola 500ml,Beverage,2,1500.0
1373,2026-01-25,1,Coca-Cola 500ml,Beverage,2,1500.0
1373,2026-01-25,2,Pepsi 500ml,Beverage,1,1500.0
1373,2026-01-25,4,Notebook A4,Stationery,3,2500.0
1373,2026-01-25,2,Pepsi 500ml,Beverage,4,1500.0
1374,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1374,2026-01-25,4,Notebook A4,Stationery,3,2500.0
1374,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1374,2026-01-25,2,Pepsi 500ml,Beverage,1,1500.0
1375,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1375,2026-01-25,3,White Rice 5kg,Grocery,2,8000.0
1375,2026-01-25,3,White Rice 5kg,Grocery,3,8000.0
1376,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1376,2026-01-25,1,Coca-Cola 500ml,Beverage,3,1500.0
1376,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1377,2026-01-25,4,Notebook A4,Stationery,1,2500.0
1378,2026-01-25,4,Notebook A4,Stationery,4,2500.0
1378,2026-01-25,2,Pepsi 500ml,Beverage,5,1500.0
1379,2026-01-25,4,Notebook A4,Stationery,3,2500.0
1379,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1379,2026-01-25,1,Coca-Cola 500ml,Beverage,2,1500.0
1379,2026-01-25,3,White Rice 5kg,Grocery,1,8000.0
1380,2026-01-25,2,Pepsi 500ml,Beverage,5,1500.0
1380,2026-01-25,4,Notebook A4,Stationery,5,2500.0
1380,2026-01-25,3,White Rice 5kg,Grocery,3,8000.0
1380,2026-01-25,4,Notebook A4,Stationery,5,2500.0
1381,2026-01-25,1,Coca-Cola 500ml,Beverage,4,1500.0
1381,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1382,2026-01-25,3,White Rice 5kg,Grocery,2,8000.0
1382,2026-01-25,4,Notebook A4,Stationery,5,2500.0
1383,2026-01-25,4,Notebook A4,Stationery,4,2500.0
1383,2026-01-25,4,Notebook A4,Stationery,1,2500.0
1384,2026-01-25,4,Notebook A4,Stationery,5,2500.0
1384,2026-01-25,2,Pepsi 500ml,Beverage,3,1500.0
1384,2026-01-25,1,Coca-Cola 500ml,Beverage,4,1500.0
1384,2026-01-25,3,White Rice 5kg,Grocery,2,8000.0
1385,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1385,2026-01-25,1,Coca-Cola 500ml,Beverage,3,1500.0
1385,2026-01-25,3,White Rice 5kg,Grocery,3,8000.0
1386,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1386,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1386,2026-01-25,2,Pepsi 500ml,Beverage,4,1500.0
1387,2026-01-25,4,Notebook A4,Stationery,1,2500.0
1388,2026-01-25,4,Notebook A4,Stationery,4,2500.0
1388,2026-01-25,2,Pepsi 500ml,Beverage,1,1500.0
1389,2026-01-25,3,White Rice 5kg,Grocery,1,8000.0
1389,2026-01-25,2,Pepsi 500ml,Beverage,1,1500.0
1389,2026-01-25,3,White Rice 5kg,Grocery,1,8000.0
1390,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1391,2026-01-25,1,Coca-Cola 500ml,Beverage,2,1500.0
1391,2026-01-25,1,Coca-Cola 500ml,Beverage,4,1500.0
1391,2026-01-25,3,White Rice 5kg,Grocery,3,8000.0
1392,2026-01-25,3,White Rice 5kg,Grocery,3,8000.0
1392,2026-01-25,1,Coca-Cola 500ml,Beverage,3,1500.0
1392,2026-01-25,2,Pepsi 500ml,Beverage,4,1500.0
1392,2026-01-25,2,Pepsi 500ml,Beverage,2,1500.0
1393,2026-01-25,3,White Rice 5kg,Grocery,1,8000.0
1393,2026-01-25,2,Pepsi 500ml,Beverage,3,1500.0
1393,2026-01-25,1,Coca-Cola 500ml,Beverage,3,1500.0
1393,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1394,2026-01-25,4,Notebook A4,Stationery,2,2500.0
1394,2026-01-25,4,Notebook A4,Stationery,1,2500.0
1394,2026-01-25,3,White Rice 5kg,Grocery,1,8000.0
1395,2026-01-25,3,White Rice 5kg,Grocery,2,8000.0
1396,2026-01-25,1,Coca-Cola 500ml,Beverage,5,1500.0
1396,2026-01-25,2,Pepsi 500ml,Beverage,3,1500.0
1397,2026-01-26,4,Notebook A4,Stationery,2,2500.0
1397,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1397,2026-01-26,3,White Rice 5kg,Grocery,3,8000.0
1397,2026-01-26,1,Coca-Cola 500ml,Beverage,5,1500.0
1398,2026-01-26,2,Pepsi 500ml,Beverage,3,1500.0
1398,2026-01-26,2,Pepsi 500ml,Beverage,1,1500.0
1398,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1399,2026-01-26,2,Pepsi 500ml,Beverage,1,1500.0
1400,2026-01-26,4,Notebook A4,Stationery,5,2500.0
1400,2026-01-26,1,Coca-Cola 500ml,Beverage,4,1500.0
1400,2026-01-26,4,Notebook A4,Stationery,5,2500.0
1401,2026-01-26,2,Pepsi 500ml,Beverage,3,1500.0
1401,2026-01-26,2,Pepsi 500ml,Beverage,4,1500.0
1401,2026-01-26,4,Notebook A4,Stationery,3,2500.0
1401,2026-01-26,1,Coca-Cola 500ml,Beverage,3,1500.0
1402,2026-01-26,1,Coca-Cola 500ml,Beverage,5,1500.0
1403,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1403,2026-01-26,1,Coca-Cola 500ml,Beverage,2,1500.0
1403,2026-01-26,2,Pepsi 500ml,Beverage,2,1500.0
1404,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1404,2026-01-26,2,Pepsi 500ml,Beverage,1,1500.0
1404,2026-01-26,1,Coca-Cola 500ml,Beverage,3,1500.0
1404,2026-01-26,2,Pepsi 500ml,Beverage,2,1500.0
1405,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1405,2026-01-26,3,White Rice 5kg,Grocery,1,8000.0
1405,2026-01-26,2,Pepsi 500ml,Beverage,2,1500.0
1406,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1406,2026-01-26,4,Notebook A4,Stationery,2,2500.0
1407,2026-01-26,1,Coca-Cola 500ml,Beverage,2,1500.0
1408,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1409,2026-01-26,3,White Rice 5kg,Grocery,1,8000.0
1409,2026-01-26,1,Coca-Cola 500ml,Beverage,3,1500.0
1410,2026-01-26,3,White Rice 5kg,Grocery,2,8000.0
1410,2026-01-26,2,Pepsi 500ml,Beverage,5,1500.0
1410,2026-01-26,1,Coca-Cola 500ml,Beverage,4,1500.0
1410,2026-01-26,4,Notebook A4,Stationery,4,2500.0
1411,2026-01-26,3,White Rice 5kg,Grocery,1,8000.0
1412,2026-01-26,4,Notebook A4,Stationery,1,2500.0
1412,2026-01-26,4,Notebook A4,Stationery,5,2500.0
1412,2026-01-26,1,Coca-Cola 500ml,Beverage,2,1500.0
1413,2026-01-26,4,Notebook A4,Stationery,2,2500.0
1413,2026-01-26,4,Notebook A4,Stationery,5,2500.0
1413,2026-01-26,4,Notebook A4,Stationery,1,2500.0
1414,2026-01-26,1,Coca-Cola 500ml,Beverage,5,1500.0
1414,2026-01-26,2,Pepsi 500ml,Beverage,2,1500.0
1414,2026-01-26,1,Coca-Cola 500ml,Beverage,2,1500.0
1415,2026-01-27,1,Coca-Cola 500ml,Beverage,4,1500.0
1416,2026-01-27,2,Pepsi 500ml,Beverage,5,1500.0
1416,2026-01-27,1,Coca-Cola 500ml,Beverage,4,1500.0
1416,2026-01-27,3,White Rice 5kg,Grocery,2,8000.0
1417,2026-01-27,2,Pepsi 500ml,Beverage,4,1500.0
1418,2026-01-27,4,Notebook A4,Stationery,5,2500.0
1418,2026-01-27,4,Notebook A4,Stationery,4,2500.0
1418,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1419,2026-01-27,2,Pepsi 500ml,Beverage,3,1500.0
1419,2026-01-27,4,Notebook A4,Stationery,3,2500.0
1420,2026-01-27,1,Coca-Cola 500ml,Beverage,2,1500.0
1420,2026-01-27,4,Notebook A4,Stationery,3,2500.0
1421,2026-01-27,2,Pepsi 500ml,Beverage,2,1500.0
1422,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1422,2026-01-27,4,Notebook A4,Stationery,3,2500.0
1422,2026-01-27,2,Pepsi 500ml,Beverage,2,1500.0
1423,2026-01-27,4,Notebook A4,Stationery,2,2500.0
1423,2026-01-27,1,Coca-Cola 500ml,Beverage,4,1500.0
1423,2026-01-27,1,Coca-Cola 500ml,Beverage,2,1500.0
1424,2026-01-27,3,White Rice 5kg,Grocery,2,8000.0
1424,2026-01-27,3,White Rice 5kg,Grocery,3,8000.0
1424,2026-01-27,3,White Rice 5kg,Grocery,1,8000.0
1424,2026-01-27,2,Pepsi 500ml,Beverage,3,1500.0
1425,2026-01-27,3,White Rice 5kg,Grocery,3,8000.0
1425,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1425,2026-01-27,3,White Rice 5kg,Grocery,1,8000.0
1425,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1426,2026-01-27,1,Coca-Cola 500ml,Beverage,5,1500.0
1426,2026-01-27,3,White Rice 5kg,Grocery,1,8000.0
1426,2026-01-27,2,Pepsi 500ml,Beverage,4,1500.0
1427,2026-01-27,3,White Rice 5kg,Grocery,2,8000.0
1428,2026-01-27,2,Pepsi 500ml,Beverage,1,1500.0
1428,2026-01-27,4,Notebook A4,Stationery,1,2500.0
1428,2026-01-27,1,Coca-Cola 500ml,Beverage,2,1500.0
1429,2026-01-27,4,Notebook A4,Stationery,5,2500.0
1429,2026-01-27,1,Coca-Cola 500ml,Beverage,3,1500.0
1430,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1430,2026-01-27,4,Notebook A4,Stationery,5,2500.0
1430,2026-01-27,3,White Rice 5kg,Grocery,1,8000.0
1430,2026-01-27,2,Pepsi 500ml,Beverage,1,1500.0
1431,2026-01-27,4,Notebook A4,Stationery,1,2500.0
1431,2026-01-27,2,Pepsi 500ml,Beverage,3,1500.0
1431,2026-01-27,3,White Rice 5kg,Grocery,1,8000.0
1431,2026-01-27,2,Pepsi 500ml,Beverage,1,1500.0
1432,2026-01-27,3,White Rice 5kg,Grocery,3,8000.0
1432,2026-01-27,3,White Rice 5kg,Grocery,2,8000.0
1432,2026-01-27,3,White Rice 5kg,Grocery,2,8000.0
1432,2026-01-27,4,Notebook A4,Stationery,2,2500.0
1433,2026-01-27,2,Pepsi 500ml,Beverage,4,1500.0
1433,2026-01-27,2,Pepsi 500ml,Beverage,5,1500.0
1434,2026-01-27,2,Pepsi 500ml,Beverage,1,1500.0
1434,2026-01-27,2,Pepsi 500ml,Beverage,4,1500.0
1434,2026-01-27,1,Coca-Cola 500ml,Beverage,4,1500.0
1434,2026-01-27,4,Notebook A4,Stationery,2,2500.0
1435,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1435,2026-01-27,1,Coca-Cola 500ml,Beverage,1,1500.0
1436,2026-01-28,1,Coca-Cola 500ml,Beverage,3,1500.0
1436,2026-01-28,3,White Rice 5kg,Grocery,2,8000.0
1437,2026-01-28,4,Notebook A4,Stationery,2,2500.0
1437,2026-01-28,2,Pepsi 500ml,Beverage,5,1500.0
1437,2026-01-28,2,Pepsi 500ml,Beverage,3,1500.0
1437,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1438,2026-01-28,4,Notebook A4,Stationery,2,2500.0
1438,2026-01-28,2,Pepsi 500ml,Beverage,1,1500.0
1438,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1438,2026-01-28,2,Pepsi 500ml,Beverage,2,1500.0
1439,2026-01-28,2,Pepsi 500ml,Beverage,2,1500.0
1440,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1440,2026-01-28,4,Notebook A4,Stationery,4,2500.0
1441,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1441,2026-01-28,4,Notebook A4,Stationery,1,2500.0
1442,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1442,2026-01-28,4,Notebook A4,Stationery,1,2500.0
1442,2026-01-28,2,Pepsi 500ml,Beverage,1,1500.0
1442,2026-01-28,1,Coca-Cola 500ml,Beverage,1,1500.0
1443,2026-01-28,4,Notebook A4,Stationery,4,2500.0
1444,2026-01-28,1,Coca-Cola 500ml,Beverage,5,1500.0
1444,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1445,2026-01-28,2,Pepsi 500ml,Beverage,3,1500.0
1446,2026-01-28,4,Notebook A4,Stationery,2,2500.0
1446,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1447,2026-01-28,4,Notebook A4,Stationery,4,2500.0
1447,2026-01-28,3,White Rice 5kg,Grocery,2,8000.0
1447,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1447,2026-01-28,1,Coca-Cola 500ml,Beverage,3,1500.0
1448,2026-01-28,2,Pepsi 500ml,Beverage,4,1500.0
1448,2026-01-28,3,White Rice 5kg,Grocery,2,8000.0
1449,2026-01-28,4,Notebook A4,Stationery,3,2500.0
1449,2026-01-28,4,Notebook A4,Stationery,5,2500.0
1449,2026-01-28,1,Coca-Cola 500ml,Beverage,5,1500.0
1450,2026-01-28,1,Coca-Cola 500ml,Beverage,1,1500.0
1450,2026-01-28,3,White Rice 5kg,Grocery,3,8000.0
1450,2026-01-28,1,Coca-Cola 500ml,Beverage,2,1500.0
