sale_id,sale_date,total_amount,total_cost,profit,user_id,cashier_name,items_count,date,year,month,day,day_of_week,week_of_year,is_weekend
1396,2026-01-25 01:00:00,12000.0,7850.0,4150.0,2,Cashier User,2,2026-01-25,2026,1,25,6,4,1
1383,2026-01-25 02:00:00,12500.0,9000.0,3500.0,1,Shop Owner,2,2026-01-25,2026,1,25,6,4,1
1386,2026-01-25 03:00:00,14000.0,9300.0,4700.0,1,Shop Owner,3,2026-01-25,2026,1,25,6,4,1
1384,2026-01-25 04:00:00,39000.0,28850.0,10150.0,2,Cashier User,4,2026-01-25,2026,1,25,6,4,1
1385,2026-01-25 05:00:00,31500.0,24400.0,7100.0,2,Cashier User,3,2026-01-25,2026,1,25,6,4,1
1387,2026-01-25 05:00:00,2500.0,1800.0,700.0,1,Shop Owner,1,2026-01-25,2026,1,25,6,4,1
1390,2026-01-25 05:00:00,5000.0,3600.0,1400.0,2,Cashier User,1,2026-01-25,2026,1,25,6,4,1
1392,2026-01-25 05:00:00,37500.0,28200.0,9300.0,2,Cashier User,4,2026-01-25,2026,1,25,6,4,1
1373,2026-01-25 06:00:00,18000.0,12150.0,5850.0,1,Shop Owner,4,2026-01-25,2026,1,25,6,4,1
1370,2026-01-25 07:00:00,7500.0,4750.0,2750.0,2,Cashier User,1,2026-01-25,2026,1,25,6,4,1
1382,2026-01-25 08:00:00,28500.0,22000.0,6500.0,2,Cashier User,2,2026-01-25,2026,1,25,6,4,1
1371,2026-01-25 09:00:00,40000.0,30500.0,9500.0,1,Shop Owner,3,2026-01-25,2026,1,25,6,4,1
1376,2026-01-25 09:00:00,12500.0,8500.0,4000.0,1,Shop Owner,3,2026-01-25,2026,1,25,6,4,1
1378,2026-01-25 09:00:00,17500.0,11950.0,5550.0,2,Cashier User,2,2026-01-25,2026,1,25,6,4,1
1379,2026-01-25 09:00:00,23500.0,17500.0,6000.0,2,Cashier User,4,2026-01-25,2026,1,25,6,4,1
1388,2026-01-25 09:00:00,11500.0,8150.0,3350.0,2,Cashier User,2,2026-01-25,2026,1,25,6,4,1
1374,2026-01-25 10:00:00,17000.0,11850.0,5150.0,2,Cashier User,4,2026-01-25,2026,1,25,6,4,1
1375,2026-01-25 10:00:00,43000.0,34400.0,8600.0,2,Cashier User,3,2026-01-25,2026,1,25,6,4,1
1377,2026-01-25 10:00:00,2500.0,1800.0,700.0,2,Cashier User,1,2026-01-25,2026,1,25,6,4,1
1381,2026-01-25 10:00:00,9000.0,5900.0,3100.0,2,Cashier User,2,2026-01-25,2026,1,25,6,4,1
1393,2026-01-25 11:00:00,22000.0,15950.0,6050.0,1,Shop Owner,4,2026-01-25,2026,1,25,6,4,1
1394,2026-01-25 12:00:00,15500.0,11900.0,3600.0,2,Cashier User,3,2026-01-25,2026,1,25,6,4,1
1389,2026-01-25 13:00:00,17500.0,13950.0,3550.0,1,Shop Owner,3,2026-01-25,2026,1,25,6,4,1
1395,2026-01-25 13:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2026-01-25,2026,1,25,6,4,1
1397,2026-01-26 00:00:00,52500.0,41100.0,11400.0,2,Cashier User,4,2026-01-26,2026,1,26,0,5,0
1402,2026-01-26 00:00:00,7500.0,5000.0,2500.0,2,Cashier User,1,2026-01-26,2026,1,26,0,5,0
1408,2026-01-26 01:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2026-01-26,2026,1,26,0,5,0
1413,2026-01-26 01:00:00,20000.0,14400.0,5600.0,2,Cashier User,3,2026-01-26,2026,1,26,0,5,0
1406,2026-01-26 02:00:00,21000.0,16600.0,4400.0,2,Cashier User,2,2026-01-26,2026,1,26,0,5,0
1414,2026-01-26 02:00:00,13500.0,8900.0,4600.0,1,Shop Owner,3,2026-01-26,2026,1,26,0,5,0
1412,2026-01-26 04:00:00,18000.0,12800.0,5200.0,2,Cashier User,3,2026-01-26,2026,1,26,0,5,0
1410,2026-01-26 05:00:00,39500.0,28950.0,10550.0,1,Shop Owner,4,2026-01-26,2026,1,26,0,5,0
1401,2026-01-26 07:00:00,22500.0,15050.0,7450.0,1,Shop Owner,4,2026-01-26,2026,1,26,0,5,0
1398,2026-01-26 08:00:00,22000.0,16800.0,5200.0,2,Cashier User,3,2026-01-26,2026,1,26,0,5,0
1407,2026-01-26 08:00:00,3000.0,2000.0,1000.0,2,Cashier User,1,2026-01-26,2026,1,26,0,5,0
1405,2026-01-26 09:00:00,27000.0,21400.0,5600.0,2,Cashier User,3,2026-01-26,2026,1,26,0,5,0
1399,2026-01-26 10:00:00,1500.0,950.0,550.0,2,Cashier User,1,2026-01-26,2026,1,26,0,5,0
1404,2026-01-26 10:00:00,25000.0,18850.0,6150.0,2,Cashier User,4,2026-01-26,2026,1,26,0,5,0
1403,2026-01-26 11:00:00,22000.0,16900.0,5100.0,2,Cashier User,3,2026-01-26,2026,1,26,0,5,0
1411,2026-01-26 12:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2026-01-26,2026,1,26,0,5,0
1400,2026-01-26 13:00:00,31000.0,22000.0,9000.0,2,Cashier User,3,2026-01-26,2026,1,26,0,5,0
1409,2026-01-26 13:00:00,12500.0,9500.0,3000.0,2,Cashier User,2,2026-01-26,2026,1,26,0,5,0
1428,2026-01-27 01:00:00,7000.0,4750.0,2250.0,2,Cashier User,3,2026-01-27,2026,1,27,1,5,0
1427,2026-01-27 02:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2026-01-27,2026,1,27,1,5,0
1415,2026-01-27 03:00:00,6000.0,4000.0,2000.0,2,Cashier User,1,2026-01-27,2026,1,27,1,5,0
1418,2026-01-27 03:00:00,24000.0,17200.0,6800.0,2,Cashier User,3,2026-01-27,2026,1,27,1,5,0
1420,2026-01-27 03:00:00,10500.0,7400.0,3100.0,1,Shop Owner,2,2026-01-27,2026,1,27,1,5,0
1430,2026-01-27 03:00:00,23500.0,17450.0,6050.0,2,Cashier User,4,2026-01-27,2026,1,27,1,5,0
1419,2026-01-27 04:00:00,12000.0,8250.0,3750.0,1,Shop Owner,2,2026-01-27,2026,1,27,1,5,0
1422,2026-01-27 04:00:00,12000.0,8300.0,3700.0,2,Cashier User,3,2026-01-27,2026,1,27,1,5,0
1423,2026-01-27 04:00:00,14000.0,9600.0,4400.0,2,Cashier User,3,2026-01-27,2026,1,27,1,5,0
1433,2026-01-27 04:00:00,13500.0,8550.0,4950.0,2,Cashier User,2,2026-01-27,2026,1,27,1,5,0
1425,2026-01-27 05:00:00,35000.0,28000.0,7000.0,2,Cashier User,4,2026-01-27,2026,1,27,1,5,0
1434,2026-01-27 06:00:00,18500.0,12350.0,6150.0,2,Cashier User,4,2026-01-27,2026,1,27,1,5,0
1426,2026-01-27 07:00:00,21500.0,15300.0,6200.0,2,Cashier User,3,2026-01-27,2026,1,27,1,5,0
1435,2026-01-27 08:00:00,3000.0,2000.0,1000.0,2,Cashier User,2,2026-01-27,2026,1,27,1,5,0
1416,2026-01-27 10:00:00,29500.0,21750.0,7750.0,2,Cashier User,3,2026-01-27,2026,1,27,1,5,0
1417,2026-01-27 12:00:00,6000.0,3800.0,2200.0,2,Cashier User,1,2026-01-27,2026,1,27,1,5,0
1421,2026-01-27 12:00:00,3000.0,1900.0,1100.0,2,Cashier User,1,2026-01-27,2026,1,27,1,5,0
1429,2026-01-27 12:00:00,17000.0,12000.0,5000.0,2,Cashier User,2,2026-01-27,2026,1,27,1,5,0
1431,2026-01-27 12:00:00,16500.0,12100.0,4400.0,2,Cashier User,4,2026-01-27,2026,1,27,1,5,0
1432,2026-01-27 12:00:00,61000.0,49100.0,11900.0,1,Shop Owner,4,2026-01-27,2026,1,27,1,5,0
1424,2026-01-27 13:00:00,52500.0,41850.0,10650.0,2,Cashier User,4,2026-01-27,2026,1,27,1,5,0
1440,2026-01-28 00:00:00,34000.0,26700.0,7300.0,2,Cashier User,2,2026-01-28,2026,1,28,2,5,0
1445,2026-01-28 00:00:00,4500.0,2850.0,1650.0,1,Shop Owner,1,2026-01-28,2026,1,28,2,5,0
1444,2026-01-28 01:00:00,31500.0,24500.0,7000.0,1,Shop Owner,2,2026-01-28,2026,1,28,2,5,0
1452,2026-01-28 01:00:00,2500.0,1800.0,700.0,1,Shop Owner,1,2026-01-28,2026,1,28,2,5,0
1442,2026-01-28 05:00:00,29500.0,23250.0,6250.0,2,Cashier User,4,2026-01-28,2026,1,28,2,5,0
1448,2026-01-28 06:00:00,22000.0,16800.0,5200.0,1,Shop Owner,2,2026-01-28,2026,1,28,2,5,0
1441,2026-01-28 07:00:00,26500.0,21300.0,5200.0,2,Cashier User,2,2026-01-28,2026,1,28,2,5,0
1443,2026-01-28 07:00:00,10000.0,7200.0,2800.0,2,Cashier User,1,2026-01-28,2026,1,28,2,5,0
1439,2026-01-28 08:00:00,3000.0,1900.0,1100.0,2,Cashier User,1,2026-01-28,2026,1,28,2,5,0
1447,2026-01-28 09:00:00,54500.0,42700.0,11800.0,2,Cashier User,4,2026-01-28,2026,1,28,2,5,0
1453,2026-01-28 10:00:00,17000.0,12900.0,4100.0,2,Cashier User,4,2026-01-28,2026,1,28,2,5,0
1451,2026-01-28 11:00:00,6000.0,4000.0,2000.0,2,Cashier User,1,2026-01-28,2026,1,28,2,5,0
1454,2026-01-28 11:00:00,16000.0,13000.0,3000.0,1,Shop Owner,1,2026-01-28,2026,1,28,2,5,0
1437,2026-01-28 12:00:00,41000.0,30700.0,10300.0,2,Cashier User,4,2026-01-28,2026,1,28,2,5,0
1438,2026-01-28 12:00:00,33500.0,25950.0,7550.0,1,Shop Owner,4,2026-01-28,2026,1,28,2,5,0
1446,2026-01-28 12:00:00,29000.0,23100.0,5900.0,2,Cashier User,2,2026-01-28,2026,1,28,2,5,0
1450,2026-01-28 12:00:00,34500.0,26500.0,8000.0,1,Shop Owner,4,2026-01-28,2026,1,28,2,5,0
1436,2026-01-28 13:00:00,20500.0,16000.0,4500.0,2,Cashier User,2,2026-01-28,2026,1,28,2,5,0
1449,2026-01-28 13:00:00,27500.0,19400.0,8100.0,1,Shop Owner,3,2026-01-28,2026,1,28,2,5,0
1456,2026-01-29 00:00:00,21000.0,14800.0,6200.0,2,Cashier User,3,2026-01-29,2026,1,29,3,5,0
1466,2026-01-29 00:00:00,34000.0,26700.0,7300.0,1,Shop Owner,4,2026-01-29,2026,1,29,3,5,0
1468,2026-01-29 01:00:00,16000.0,13000.0,3000.0,1,Shop Owner,1,2026-01-29,2026,1,29,3,5,0
1460,2026-01-29 02:00:00,12000.0,7800.0,4200.0,2,Cashier User,3,2026-01-29,2026,1,29,3,5,0
1464,2026-01-29 02:00:00,9000.0,5750.0,3250.0,2,Cashier User,2,2026-01-29,2026,1,29,3,5,0
1459,2026-01-29 03:00:00,3000.0,1900.0,1100.0,2,Cashier User,1,2026-01-29,2026,1,29,3,5,0
1457,2026-01-29 04:00:00,37000.0,26950.0,10050.0,2,Cashier User,4,2026-01-29,2026,1,29,3,5,0
1467,2026-01-29 04:00:00,25000.0,18900.0,6100.0,2,Cashier User,3,2026-01-29,2026,1,29,3,5,0
1470,2026-01-29 06:00:00,33000.0,25200.0,7800.0,2,Cashier User,3,2026-01-29,2026,1,29,3,5,0
1458,2026-01-29 07:00:00,12000.0,8400.0,3600.0,1,Shop Owner,2,2026-01-29,2026,1,29,3,5,0
1465,2026-01-29 07:00:00,11000.0,8400.0,2600.0,2,Cashier User,2,2026-01-29,2026,1,29,3,5,0
1462,2026-01-29 09:00:00,27000.0,21500.0,5500.0,2,Cashier User,2,2026-01-29,2026,1,29,3,5,0
1461,2026-01-29 10:00:00,1500.0,950.0,550.0,2,Cashier User,1,2026-01-29,2026,1,29,3,5,0
1455,2026-01-29 11:00:00,3000.0,1900.0,1100.0,2,Cashier User,1,2026-01-29,2026,1,29,3,5,0
1463,2026-01-29 11:00:00,18500.0,14800.0,3700.0,2,Cashier User,2,2026-01-29,2026,1,29,3,5,0
1469,2026-01-29 11:00:00,25000.0,19000.0,6000.0,1,Shop Owner,3,2026-01-29,2026,1,29,3,5,0
1471,2026-01-30 00:00:00,7000.0,4800.0,2200.0,2,Cashier User,2,2026-01-30,2026,1,30,4,5,0
1476,2026-01-30 02:00:00,15000.0,9500.0,5500.0,2,Cashier User,3,2026-01-30,2026,1,30,4,5,0
1478,2026-01-30 02:00:00,21000.0,16600.0,4400.0,1,Shop Owner,3,2026-01-30,2026,1,30,4,5,0
1480,2026-01-30 02:00:00,22000.0,17000.0,5000.0,1,Shop Owner,3,2026-01-30,2026,1,30,4,5,0
1481,2026-01-30 02:00:00,16000.0,13000.0,3000.0,2,Cashier User,1,2026-01-30,2026,1,30,4,5,0
1475,2026-01-30 04:00:00,23500.0,18400.0,5100.0,2,Cashier User,3,2026-01-30,2026,1,30,4,5,0
1482,2026-01-30 05:00:00,7500.0,5000.0,2500.0,1,Shop Owner,1,2026-01-30,2026,1,30,4,5,0
1479,2026-01-30 08:00:00,15000.0,10400.0,4600.0,1,Shop Owner,3,2026-01-30,2026,1,30,4,5,0
1473,2026-01-30 09:00:00,29000.0,23100.0,5900.0,1,Shop Owner,3,2026-01-30,2026,1,30,4,5,0
1474,2026-01-30 09:00:00,16500.0,10900.0,5600.0,1,Shop Owner,3,2026-01-30,2026,1,30,4,5,0
1483,2026-01-30 11:00:00,13500.0,10300.0,3200.0,2,Cashier User,3,2026-01-30,2026,1,30,4,5,0
1472,2026-01-30 12:00:00,25500.0,20450.0,5050.0,2,Cashier User,2,2026-01-30,2026,1,30,4,5,0
1477,2026-01-30 13:00:00,30000.0,21000.0,9000.0,1,Shop Owner,4,2026-01-30,2026,1,30,4,5,0
1487,2026-01-31 00:00:00,10000.0,7200.0,2800.0,2,Cashier User,1,2026-01-31,2026,1,31,5,5,1
1488,2026-01-31 00:00:00,24000.0,16600.0,7400.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1496,2026-01-31 00:00:00,11500.0,8150.0,3350.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1498,2026-01-31 00:00:00,74000.0,59200.0,14800.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1495,2026-01-31 01:00:00,36500.0,28500.0,8000.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1499,2026-01-31 01:00:00,12500.0,9500.0,3000.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1510,2026-01-31 01:00:00,7500.0,5400.0,2100.0,1,Shop Owner,1,2026-01-31,2026,1,31,5,5,1
1489,2026-01-31 02:00:00,1500.0,950.0,550.0,2,Cashier User,1,2026-01-31,2026,1,31,5,5,1
1491,2026-01-31 02:00:00,13500.0,8850.0,4650.0,1,Shop Owner,3,2026-01-31,2026,1,31,5,5,1
1511,2026-01-31 02:00:00,40500.0,30450.0,10050.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1503,2026-01-31 03:00:00,4500.0,3000.0,1500.0,1,Shop Owner,1,2026-01-31,2026,1,31,5,5,1
1485,2026-01-31 04:00:00,9000.0,5950.0,3050.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1502,2026-01-31 04:00:00,13000.0,9200.0,3800.0,1,Shop Owner,2,2026-01-31,2026,1,31,5,5,1
1513,2026-01-31 04:00:00,5000.0,3600.0,1400.0,2,Cashier User,1,2026-01-31,2026,1,31,5,5,1
1484,2026-01-31 05:00:00,15000.0,10150.0,4850.0,2,Cashier User,3,2026-01-31,2026,1,31,5,5,1
1492,2026-01-31 05:00:00,47500.0,37250.0,10250.0,2,Cashier User,3,2026-01-31,2026,1,31,5,5,1
1493,2026-01-31 05:00:00,21500.0,15100.0,6400.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1500,2026-01-31 06:00:00,22000.0,15200.0,6800.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1504,2026-01-31 06:00:00,15500.0,11350.0,4150.0,2,Cashier User,3,2026-01-31,2026,1,31,5,5,1
1507,2026-01-31 06:00:00,29500.0,21750.0,7750.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1514,2026-01-31 06:00:00,16500.0,10750.0,5750.0,1,Shop Owner,3,2026-01-31,2026,1,31,5,5,1
1516,2026-01-31 06:00:00,68500.0,55000.0,13500.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1517,2026-01-31 06:00:00,9500.0,6450.0,3050.0,1,Shop Owner,3,2026-01-31,2026,1,31,5,5,1
1501,2026-01-31 07:00:00,48000.0,39000.0,9000.0,1,Shop Owner,3,2026-01-31,2026,1,31,5,5,1
1506,2026-01-31 07:00:00,13500.0,9400.0,4100.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1490,2026-01-31 08:00:00,22000.0,16800.0,5200.0,2,Cashier User,3,2026-01-31,2026,1,31,5,5,1
1497,2026-01-31 08:00:00,8000.0,6500.0,1500.0,2,Cashier User,1,2026-01-31,2026,1,31,5,5,1
1486,2026-01-31 09:00:00,31500.0,24000.0,7500.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1494,2026-01-31 09:00:00,7500.0,4850.0,2650.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1505,2026-01-31 12:00:00,20000.0,13400.0,6600.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1509,2026-01-31 12:00:00,22000.0,17000.0,5000.0,2,Cashier User,3,2026-01-31,2026,1,31,5,5,1
1512,2026-01-31 12:00:00,20000.0,14400.0,5600.0,2,Cashier User,2,2026-01-31,2026,1,31,5,5,1
1515,2026-01-31 12:00:00,26000.0,17150.0,8850.0,2,Cashier User,4,2026-01-31,2026,1,31,5,5,1
1508,2026-01-31 13:00:00,6000.0,3800.0,2200.0,1,Shop Owner,2,2026-01-31,2026,1,31,5,5,1
1522,2026-02-01 00:00:00,10500.0,6650.0,3850.0,2,Cashier User,2,2026-02-01,2026,2,1,6,5,1
1523,2026-02-01 00:00:00,12500.0,9000.0,3500.0,2,Cashier User,1,2026-02-01,2026,2,1,6,5,1
1527,2026-02-01 00:00:00,52500.0,41500.0,11000.0,2,Cashier User,4,2026-02-01,2026,2,1,6,5,1
1534,2026-02-01 01:00:00,30000.0,23300.0,6700.0,1,Shop Owner,2,2026-02-01,2026,2,1,6,5,1
1535,2026-02-01 01:00:00,13500.0,8550.0,4950.0,1,Shop Owner,2,2026-02-01,2026,2,1,6,5,1
1520,2026-02-01 02:00:00,4500.0,3000.0,1500.0,1,Shop Owner,1,2026-02-01,2026,2,1,6,5,1
1532,2026-02-01 02:00:00,13500.0,9200.0,4300.0,1,Shop Owner,3,2026-02-01,2026,2,1,6,5,1
1528,2026-02-01 04:00:00,34000.0,26700.0,7300.0,1,Shop Owner,2,2026-02-01,2026,2,1,6,5,1
1518,2026-02-01 06:00:00,13500.0,8800.0,4700.0,2,Cashier User,2,2026-02-01,2026,2,1,6,5,1
1521,2026-02-01 06:00:00,37500.0,28850.0,8650.0,2,Cashier User,4,2026-02-01,2026,2,1,6,5,1
1525,2026-02-01 06:00:00,29000.0,23100.0,5900.0,2,Cashier User,2,2026-02-01,2026,2,1,6,5,1
1531,2026-02-01 06:00:00,31500.0,24250.0,7250.0,2,Cashier User,2,2026-02-01,2026,2,1,6,5,1
1536,2026-02-01 07:00:00,15500.0,10900.0,4600.0,2,Cashier User,2,2026-02-01,2026,2,1,6,5,1
1529,2026-02-01 08:00:00,27500.0,21200.0,6300.0,2,Cashier User,3,2026-02-01,2026,2,1,6,5,1
1524,2026-02-01 09:00:00,37000.0,29600.0,7400.0,2,Cashier User,3,2026-02-01,2026,2,1,6,5,1
1530,2026-02-01 09:00:00,25500.0,20500.0,5000.0,1,Shop Owner,2,2026-02-01,2026,2,1,6,5,1
1519,2026-02-01 10:00:00,59000.0,46600.0,12400.0,2,Cashier User,4,2026-02-01,2026,2,1,6,5,1
1526,2026-02-01 10:00:00,13000.0,10100.0,2900.0,1,Shop Owner,2,2026-02-01,2026,2,1,6,5,1
1537,2026-02-01 12:00:00,6000.0,3800.0,2200.0,2,Cashier User,1,2026-02-01,2026,2,1,6,5,1
1533,2026-02-01 13:00:00,18500.0,13000.0,5500.0,1,Shop Owner,3,2026-02-01,2026,2,1,6,5,1
1545,2026-02-02 01:00:00,31500.0,23600.0,7900.0,1,Shop Owner,4,2026-02-02,2026,2,2,0,6,0
1539,2026-02-02 02:00:00,6500.0,4600.0,1900.0,2,Cashier User,2,2026-02-02,2026,2,2,0,6,0
1544,2026-02-02 02:00:00,27000.0,21500.0,5500.0,2,Cashier User,2,2026-02-02,2026,2,2,0,6,0
1548,2026-02-02 03:00:00,15500.0,11250.0,4250.0,2,Cashier User,3,2026-02-02,2026,2,2,0,6,0
1547,2026-02-02 06:00:00,10000.0,7200.0,2800.0,1,Shop Owner,1,2026-02-02,2026,2,2,0,6,0
1549,2026-02-02 07:00:00,10000.0,7200.0,2800.0,2,Cashier User,1,2026-02-02,2026,2,2,0,6,0
1540,2026-02-02 09:00:00,6000.0,3800.0,2200.0,2,Cashier User,1,2026-02-02,2026,2,2,0,6,0
1542,2026-02-02 09:00:00,26000.0,17900.0,8100.0,1,Shop Owner,4,2026-02-02,2026,2,2,0,6,0
1538,2026-02-02 10:00:00,5000.0,3600.0,1400.0,1,Shop Owner,1,2026-02-02,2026,2,2,0,6,0
1541,2026-02-02 10:00:00,24000.0,19500.0,4500.0,2,Cashier User,1,2026-02-02,2026,2,2,0,6,0
1543,2026-02-02 10:00:00,31000.0,22350.0,8650.0,2,Cashier User,4,2026-02-02,2026,2,2,0,6,0
1546,2026-02-02 13:00:00,44000.0,32850.0,11150.0,1,Shop Owner,4,2026-02-02,2026,2,2,0,6,0
1550,2026-02-02 13:00:00,10000.0,7200.0,2800.0,1,Shop Owner,1,2026-02-02,2026,2,2,0,6,0
1559,2026-02-03 00:00:00,23500.0,18400.0,5100.0,2,Cashier User,3,2026-02-03,2026,2,3,1,6,0
1553,2026-02-03 01:00:00,21500.0,15200.0,6300.0,2,Cashier User,4,2026-02-03,2026,2,3,1,6,0
1560,2026-02-03 01:00:00,10000.0,7200.0,2800.0,2,Cashier User,1,2026-02-03,2026,2,3,1,6,0
1552,2026-02-03 02:00:00,15500.0,11250.0,4250.0,2,Cashier User,2,2026-02-03,2026,2,3,1,6,0
1556,2026-02-03 02:00:00,1500.0,1000.0,500.0,2,Cashier User,1,2026-02-03,2026,2,3,1,6,0
1554,2026-02-03 05:00:00,24000.0,19500.0,4500.0,1,Shop Owner,1,2026-02-03,2026,2,3,1,6,0
1557,2026-02-03 08:00:00,8000.0,6500.0,1500.0,2,Cashier User,1,2026-02-03,2026,2,3,1,6,0
1558,2026-02-03 08:00:00,1500.0,1000.0,500.0,1,Shop Owner,1,2026-02-03,2026,2,3,1,6,0
1555,2026-02-03 11:00:00,9000.0,5700.0,3300.0,2,Cashier User,2,2026-02-03,2026,2,3,1,6,0
1551,2026-02-03 13:00:00,17000.0,12000.0,5000.0,1,Shop Owner,2,2026-02-03,2026,2,3,1,6,0
1562,2026-02-04 00:00:00,29500.0,21550.0,7950.0,2,Cashier User,3,2026-02-04,2026,2,4,2,6,0
1564,2026-02-04 00:00:00,2500.0,1800.0,700.0,2,Cashier User,1,2026-02-04,2026,2,4,2,6,0
1568,2026-02-04 00:00:00,41500.0,32100.0,9400.0,2,Cashier User,4,2026-02-04,2026,2,4,2,6,0
1574,2026-02-04 02:00:00,3000.0,2000.0,1000.0,2,Cashier User,1,2026-02-04,2026,2,4,2,6,0
1572,2026-02-04 04:00:00,39000.0,29300.0,9700.0,1,Shop Owner,4,2026-02-04,2026,2,4,2,6,0
1573,2026-02-04 06:00:00,9500.0,6600.0,2900.0,2,Cashier User,2,2026-02-04,2026,2,4,2,6,0
1565,2026-02-04 07:00:00,20000.0,13750.0,6250.0,2,Cashier User,2,2026-02-04,2026,2,4,2,6,0
1571,2026-02-04 08:00:00,41000.0,31500.0,9500.0,1,Shop Owner,3,2026-02-04,2026,2,4,2,6,0
1563,2026-02-04 09:00:00,71500.0,57400.0,14100.0,2,Cashier User,4,2026-02-04,2026,2,4,2,6,0
1561,2026-02-04 10:00:00,17000.0,12450.0,4550.0,2,Cashier User,3,2026-02-04,2026,2,4,2,6,0
1567,2026-02-04 10:00:00,34000.0,26700.0,7300.0,2,Cashier User,2,2026-02-04,2026,2,4,2,6,0
1566,2026-02-04 12:00:00,18500.0,12150.0,6350.0,1,Shop Owner,4,2026-02-04,2026,2,4,2,6,0
1569,2026-02-04 12:00:00,23500.0,17750.0,5750.0,1,Shop Owner,2,2026-02-04,2026,2,4,2,6,0
1570,2026-02-04 12:00:00,40000.0,32500.0,7500.0,2,Cashier User,2,2026-02-04,2026,2,4,2,6,0
1583,2026-02-05 01:00:00,15000.0,9600.0,5400.0,1,Shop Owner,4,2026-02-05,2026,2,5,3,6,0
1586,2026-02-05 01:00:00,8000.0,5500.0,2500.0,2,Cashier User,3,2026-02-05,2026,2,5,3,6,0
1584,2026-02-05 02:00:00,8000.0,6500.0,1500.0,2,Cashier User,1,2026-02-05,2026,2,5,3,6,0
1577,2026-02-05 03:00:00,4500.0,2850.0,1650.0,2,Cashier User,1,2026-02-05,2026,2,5,3,6,0
1578,2026-02-05 04:00:00,12500.0,9000.0,3500.0,1,Shop Owner,1,2026-02-05,2026,2,5,3,6,0
1580,2026-02-05 05:00:00,13500.0,8700.0,4800.0,1,Shop Owner,3,2026-02-05,2026,2,5,3,6,0
1581,2026-02-05 06:00:00,52500.0,41500.0,11000.0,1,Shop Owner,3,2026-02-05,2026,2,5,3,6,0
1587,2026-02-05 06:00:00,8000.0,6500.0,1500.0,1,Shop Owner,1,2026-02-05,2026,2,5,3,6,0
1576,2026-02-05 08:00:00,53500.0,41700.0,11800.0,2,Cashier User,4,2026-02-05,2026,2,5,3,6,0
1579,2026-02-05 09:00:00,33000.0,25200.0,7800.0,2,Cashier User,4,2026-02-05,2026,2,5,3,6,0
1585,2026-02-05 10:00:00,4500.0,3000.0,1500.0,2,Cashier User,1,2026-02-05,2026,2,5,3,6,0
1575,2026-02-05 13:00:00,13500.0,8750.0,4750.0,2,Cashier User,2,2026-02-05,2026,2,5,3,6,0
1582,2026-02-05 13:00:00,50000.0,37050.0,12950.0,2,Cashier User,4,2026-02-05,2026,2,5,3,6,0
1589,2026-02-06 01:00:00,17000.0,12200.0,4800.0,2,Cashier User,3,2026-02-06,2026,2,6,4,6,0
1594,2026-02-06 03:00:00,17500.0,12200.0,5300.0,1,Shop Owner,3,2026-02-06,2026,2,6,4,6,0
1588,2026-02-06 04:00:00,12000.0,7950.0,4050.0,2,Cashier User,3,2026-02-06,2026,2,6,4,6,0
1591,2026-02-06 04:00:00,7000.0,4650.0,2350.0,2,Cashier User,3,2026-02-06,2026,2,6,4,6,0
1596,2026-02-06 06:00:00,36500.0,28500.0,8000.0,2,Cashier User,2,2026-02-06,2026,2,6,4,6,0
1592,2026-02-06 07:00:00,41000.0,31700.0,9300.0,1,Shop Owner,4,2026-02-06,2026,2,6,4,6,0
1593,2026-02-06 07:00:00,28000.0,21000.0,7000.0,2,Cashier User,3,2026-02-06,2026,2,6,4,6,0
1590,2026-02-06 08:00:00,9000.0,5950.0,3050.0,2,Cashier User,2,2026-02-06,2026,2,6,4,6,0
1595,2026-02-06 11:00:00,1500.0,1000.0,500.0,2,Cashier User,1,2026-02-06,2026,2,6,4,6,0
1597,2026-02-07 00:00:00,37500.0,28400.0,9100.0,2,Cashier User,4,2026-02-07,2026,2,7,5,6,1
1602,2026-02-07 01:00:00,32500.0,23100.0,9400.0,1,Shop Owner,4,2026-02-07,2026,2,7,5,6,1
1607,2026-02-07 01:00:00,46000.0,36300.0,9700.0,2,Cashier User,3,2026-02-07,2026,2,7,5,6,1
